iter	MAE
1679	219.4720704
1680	219.4158172
1681	219.3711538
1682	219.3315165
1683	219.3042819
1684	219.263396
1685	219.2156295
1686	219.173931
1687	219.1354059
1688	219.072338
1689	219.0411495
1690	219.003631
1691	218.9498068
1692	218.8989916
1693	218.8369204
1694	218.8078773
1695	218.7698442
1696	218.718338
1697	218.6834826
1698	218.6313935
1699	218.5557405
1700	218.4955682
1701	218.4685888
1702	218.4210497
1703	218.3710895
1704	218.3015281
1705	218.2556381
1706	218.1926083
1707	218.1665969
1708	218.1334286
1709	218.0883887
1710	218.0400492
1711	217.9822285
1712	217.9455783
1713	217.8861354
1714	217.8559245
1715	217.8276003
1716	217.796144
1717	217.7500664
1718	217.7011687
1719	217.6567644
1720	217.6179711
1721	217.5703497
1722	217.5407295
1723	217.5076407
1724	217.484497
1725	217.4399811
1726	217.3776347
1727	217.3429439
1728	217.2962359
1729	217.2615299
1730	217.229918
1731	217.1856984
1732	217.1153007
1733	217.0505918
1734	216.9913515
1735	216.9413807
1736	216.933317
1737	216.8821933
1738	216.8456755
1739	216.8032469
1740	216.7597552
1741	216.7505326
1742	216.715038
1743	216.6905435
1744	216.6470952
1745	216.6004306
1746	216.5561169
1747	216.5057949
1748	216.4678018
1749	216.4166508
1750	216.3521061
1751	216.3163536
1752	216.2692624
1753	216.2359726
1754	216.1906215
1755	216.156914
1756	216.0886978
1757	216.0762161
1758	216.0387953
1759	216.002655
1760	215.9392413
1761	215.9099382
1762	215.853294
1763	215.8342518
1764	215.8220179
1765	215.7842813
1766	215.7416172
1767	215.692064
1768	215.6556916
1769	215.6058936
1770	215.5912734
1771	215.5527417
1772	215.5116232
1773	215.4920769
1774	215.4580323
1775	215.3973382
1776	215.3605643
1777	215.3522604
1778	215.3137105
1779	215.2724531
1780	215.2478044
1781	215.223372
1782	215.1919859
1783	215.1466505
1784	215.1127005
1785	215.0686872
1786	215.0419347
1787	215.0054914
1788	214.9459068
1789	214.921317
1790	214.8963872
1791	214.8678899
1792	214.8126901
1793	214.7523604
1794	214.6858104
1795	214.6488368
1796	214.5949944
1797	214.54678
1798	214.5198733
1799	214.4901019
1800	214.4616857
1801	214.4217486
1802	214.3720249
1803	214.3516454
1804	214.3086748
1805	214.2817666
1806	214.2605383
1807	214.2279241
1808	214.2089407
1809	214.1497573
1810	214.1290959
1811	214.0949225
1812	214.077561
1813	214.0530566
1814	214.0117384
1815	213.9950958
1816	213.9752846
1817	213.9405103
1818	213.9130189
1819	213.8809726
1820	213.8648974
1821	213.8166813
1822	213.764482
1823	213.7493552
1824	213.7320718
1825	213.7067236
1826	213.672071
1827	213.6388211
1828	213.6087787
1829	213.571557
1830	213.5336556
1831	213.4906881
1832	213.447251
1833	213.397379
1834	213.354231
1835	213.3020046
1836	213.2694501
1837	213.2248967
1838	213.1772093
1839	213.1318742
1840	213.108403
1841	213.077347
1842	213.0288247
1843	212.9546765
1844	212.9035623
1845	212.8341186
1846	212.8114895
1847	212.762169
1848	212.7088082
1849	212.6621502
1850	212.6313023
1851	212.6190916
1852	212.587766
1853	212.5689693
1854	212.5492257
1855	212.4981892
1856	212.4668115
1857	212.4093938
1858	212.3618104
1859	212.3140575
1860	212.281277
1861	212.2306971
1862	212.2065722
1863	212.1592803
1864	212.1024889
1865	212.0671781
1866	212.0443146
1867	212.0223372
1868	211.9776945
1869	211.9189966
1870	211.864462
1871	211.8265174
1872	211.7852472
1873	211.7270958
1874	211.6907626
1875	211.6596941
1876	211.6381624
1877	211.5917566
1878	211.5573362
1879	211.5041585
1880	211.4665457
1881	211.4210072
1882	211.3600467
1883	211.3350897
1884	211.3034215
1885	211.2619404
1886	211.209724
1887	211.1873769
1888	211.1153437
1889	211.0934188
1890	211.0581456
1891	211.0186914
1892	210.9967622
1893	210.970203
1894	210.9352183
1895	210.9105905
1896	210.8807833
1897	210.8377296
1898	210.7917949
1899	210.7797642
1900	210.7203625
1901	210.671713
1902	210.6393147
1903	210.6114004
1904	210.5894084
1905	210.5581596
1906	210.5248992
1907	210.4835692
1908	210.4603308
1909	210.4300256
1910	210.3949207
1911	210.361107
1912	210.3254314
1913	210.3059451
1914	210.2622661
1915	210.222099
1916	210.1836059
1917	210.1364105
1918	210.1136592
1919	210.0742409
1920	210.0552263
1921	210.0166974
1922	209.9809712
1923	209.9007542
1924	209.8608077
1925	209.8273276
1926	209.8041263
1927	209.7956098
1928	209.7825348
1929	209.7387989
1930	209.7299396
1931	209.7207465
1932	209.694639
1933	209.6407301
1934	209.6071988
1935	209.581212
1936	209.529637
1937	209.4910824
1938	209.4543926
1939	209.3746134
1940	209.3364168
1941	209.305665
1942	209.274948
1943	209.2541618
1944	209.2325075
1945	209.2087277
1946	209.1791989
1947	209.1382193
1948	209.1044059
1949	209.0710915
1950	209.0048113
1951	208.9496991
1952	208.9025807
1953	208.8701753
1954	208.8332473
1955	208.7963798
1956	208.7780588
1957	208.7366443
1958	208.7106968
1959	208.6748014
1960	208.6358287
1961	208.6115771
1962	208.5919664
1963	208.5511917
1964	208.5148704
1965	208.4701649
1966	208.4236433
1967	208.3932244
1968	208.3776437
1969	208.3558943
1970	208.3377302
1971	208.3058081
1972	208.2581729
1973	208.2341965
1974	208.1787504
1975	208.1520204
1976	208.1256588
1977	208.0782712
1978	208.0508507
1979	208.022553
1980	207.9936535
1981	207.9656812
1982	207.9358308
1983	207.9038616
1984	207.8562817
1985	207.8351571
1986	207.8071694
1987	207.7854739
1988	207.7212513
1989	207.6577414
1990	207.628451
1991	207.6037665
1992	207.578766
1993	207.5296257
1994	207.5036302
1995	207.4598203
1996	207.4048811
1997	207.3858625
1998	207.349495
1999	207.3012454
2000	207.2773966
2001	207.2480187
2002	207.22506
2003	207.1977627
2004	207.181825
2005	207.1447176
2006	207.0904961
2007	207.0437826
2008	206.9840839
2009	206.9372524
2010	206.9164038
2011	206.8969123
2012	206.8548089
2013	206.8091922
2014	206.7996603
2015	206.7820865
2016	206.7648278
2017	206.7329185
2018	206.6828393
2019	206.6492388
2020	206.6459259
2021	206.5816513
2022	206.5499649
2023	206.5146168
2024	206.4759544
2025	206.4276379
2026	206.4042296
2027	206.3999733
2028	206.3505854
2029	206.3190215
2030	206.2941997
2031	206.2708877
2032	206.2400944
2033	206.2245767
2034	206.2007393
2035	206.1724266
2036	206.1389295
2037	206.1093063
2038	206.0924672
2039	206.0657758
2040	206.0400069
2041	206.0168652
2042	205.9681763
2043	205.9444073
2044	205.9126058
2045	205.8887587
2046	205.8340488
2047	205.8051723
2048	205.787254
2049	205.743646
2050	205.7319432
2051	205.707092
2052	205.6804189
2053	205.6372076
2054	205.6031578
2055	205.5898874
2056	205.5585888
2057	205.5022536
2058	205.4690814
2059	205.4608364
2060	205.4533846
2061	205.4269245
2062	205.3981903
2063	205.3644449
2064	205.3296972
2065	205.3123138
2066	205.2864712
2067	205.2571604
2068	205.2393014
2069	205.2057553
2070	205.18271
2071	205.1644655
2072	205.1479493
2073	205.1221933
2074	205.0975348
2075	205.0764305
2076	205.0579048
2077	205.0261091
2078	204.9822352
2079	204.9511638
2080	204.9373088
2081	204.9230015
2082	204.8969669
2083	204.8844601
2084	204.8567511
2085	204.8233051
2086	204.8078191
2087	204.78526
2088	204.7662097
2089	204.7439934
2090	204.6895375
2091	204.6736299
2092	204.6579975
2093	204.6248011
2094	204.5951348
2095	204.5583335
2096	204.5173723
2097	204.4866459
2098	204.4717812
2099	204.4370123
2100	204.4198536
2101	204.3942081
2102	204.3612386
2103	204.3451906
2104	204.3110098
2105	204.2727919
2106	204.2609435
2107	204.2447918
2108	204.2033267
2109	204.1886941
2110	204.1625598
2111	204.1262455
2112	204.1066783
2113	204.0670414
2114	204.0547699
2115	204.0362801
2116	203.9816092
2117	203.9539287
2118	203.9399638
2119	203.9014626
2120	203.8578852
2121	203.8354307
2122	203.8008763
2123	203.7844758
2124	203.7667818
2125	203.7272415
2126	203.7091166
2127	203.6628643
2128	203.62987
2129	203.6106747
2130	203.5695751
2131	203.5549372
2132	203.5201809
2133	203.4964375
2134	203.4706703
2135	203.4326756
2136	203.4084407
2137	203.3766951
2138	203.3582925
2139	203.3200188
2140	203.2734806
2141	203.2528863
2142	203.1993912
2143	203.1526446
2144	203.1150415
2145	203.0980958
2146	203.0688813
2147	203.0601631
2148	202.9898989
2149	202.963657
2150	202.9376286
2151	202.9121274
2152	202.8741249
2153	202.830718
2154	202.8117865
2155	202.7913497
2156	202.7614241
2157	202.7055366
2158	202.6398723
2159	202.6117629
2160	202.5992904
2161	202.5837031
2162	202.5660653
2163	202.5450652
2164	202.5218913
2165	202.4960643
2166	202.4827871
2167	202.4363414
2168	202.3887666
2169	202.359034
2170	202.3348975
2171	202.3087328
2172	202.2732811
2173	202.2351969
2174	202.212081
2175	202.1859056
2176	202.1399343
2177	202.1117528
2178	202.0744845
2179	202.0420746
2180	202.0282882
2181	201.9988044
2182	201.9701958
2183	201.9466688
2184	201.9234287
2185	201.8867867
2186	201.8638892
2187	201.8458368
2188	201.803039
2189	201.7820433
2190	201.7546618
2191	201.7189524
2192	201.6706261
2193	201.6517978
2194	201.6339174
2195	201.6173067
2196	201.5799931
2197	201.5657699
2198	201.539397
2199	201.5278664
2200	201.4920996
2201	201.4593354
2202	201.4420208
2203	201.4150517
2204	201.3750218
2205	201.3565414
2206	201.3296538
2207	201.3185951
2208	201.3050202
2209	201.2802479
2210	201.2626612
2211	201.2479948
2212	201.2335893
2213	201.2173501
2214	201.198493
2215	201.1797624
2216	201.1304552
2217	201.0776039
2218	201.0326805
2219	201.011882
2220	200.9847022
2221	200.9675345
2222	200.9364549
2223	200.9178925
2224	200.8910141
2225	200.8427114
2226	200.8200079
2227	200.7844405
2228	200.7703626
2229	200.7381246
2230	200.7279528
2231	200.7161813
2232	200.6929731
2233	200.6755685
2234	200.6461158
2235	200.631043
2236	200.6183825
2237	200.5950989
2238	200.5627995
2239	200.5271508
2240	200.5095268
2241	200.497003
2242	200.444471
2243	200.4231413
2244	200.4026799
2245	200.3838466
2246	200.3617547
2247	200.3117476
2248	200.2880511
2249	200.2534619
2250	200.2215331
2251	200.175476
2252	200.1437853
2253	200.1150988
2254	200.0990932
2255	200.081897
2256	200.0647952
2257	200.0123954
2258	199.9847154
2259	199.9447582
2260	199.9381971
2261	199.915126
2262	199.8858165
2263	199.8447487
2264	199.8265338
2265	199.8172332
2266	199.8015743
2267	199.7751776
2268	199.7450113
2269	199.7040002
2270	199.6745498
2271	199.6484031
2272	199.628358
2273	199.6079846
2274	199.5914089
2275	199.5656464
2276	199.5340095
2277	199.5200312
2278	199.4863248
2279	199.4562692
2280	199.4342534
2281	199.3989512
2282	199.3769824
2283	199.3514118
2284	199.3337122
2285	199.3091929
2286	199.295061
2287	199.2851265
2288	199.2626418
2289	199.2383532
2290	199.2262834
2291	199.2024464
2292	199.1933336
2293	199.1602371
2294	199.1392608
2295	199.1134286
2296	199.080083
2297	199.0720935
2298	199.044038
2299	199.0204869
2300	198.9946325
2301	198.9753496
2302	198.9231674
2303	198.8999441
2304	198.8683342
2305	198.8390373
2306	198.815637
2307	198.7893102
2308	198.7653945
2309	198.7376117
2310	198.7198856
2311	198.6872209
2312	198.6791643
2313	198.6361309
2314	198.6134532
2315	198.5771609
2316	198.5364231
2317	198.5259666
2318	198.4959461
2319	198.4575046
2320	198.4412917
2321	198.4066254
2322	198.3834168
2323	198.3420214
2324	198.3269024
2325	198.3073583
2326	198.2846112
2327	198.2503994
2328	198.2295299
2329	198.185709
2330	198.1514309
2331	198.1347032
2332	198.1133076
2333	198.0980219
2334	198.0812467
2335	198.0329581
2336	198.0090096
2337	197.991744
2338	197.9546743
2339	197.9331665
2340	197.9125932
2341	197.8763228
2342	197.8539132
2343	197.8446246
2344	197.8237629
2345	197.791188
2346	197.7587401
2347	197.7374783
2348	197.7197214
2349	197.705319
2350	197.6858876
2351	197.6660627
2352	197.6395963
2353	197.6240148
2354	197.6098414
2355	197.5775517
2356	197.5460396
2357	197.5245626
2358	197.5109901
2359	197.4767186
2360	197.4372499
2361	197.4187702
2362	197.4001994
2363	197.372396
2364	197.3396692
2365	197.3148006
2366	197.2781866
2367	197.2464425
2368	197.2247174
2369	197.1851174
2370	197.1398136
2371	197.1252146
2372	197.0842341
2373	197.058353
2374	197.0399822
2375	197.0161154
2376	196.9862915
2377	196.9322003
2378	196.9067894
2379	196.8737422
2380	196.8482779
2381	196.8098296
2382	196.7942734
2383	196.7586981
2384	196.7508586
2385	196.7349662
2386	196.7159581
2387	196.6886121
2388	196.6698762
2389	196.6408299
2390	196.6100189
2391	196.5944424
2392	196.584824
2393	196.5588301
2394	196.5315715
2395	196.5193942
2396	196.459611
2397	196.4243334
2398	196.4101159
2399	196.3946916
2400	196.3494873
2401	196.3355053
2402	196.3162971
2403	196.2910544
2404	196.2548882
2405	196.2446371
2406	196.232895
2407	196.2092635
2408	196.1829341
2409	196.1682215
2410	196.1372652
2411	196.0991786
2412	196.0777613
2413	196.0696826
2414	196.0530923
2415	196.0440048
2416	196.0269081
2417	196.0020237
2418	195.9735761
2419	195.9654947
2420	195.9549653
2421	195.908195
2422	195.8859809
2423	195.8795436
2424	195.8585964
2425	195.8441055
2426	195.8336759
2427	195.822707
2428	195.8083595
2429	195.7930193
2430	195.7795395
2431	195.7193199
2432	195.7007151
2433	195.6799019
2434	195.6627797
2435	195.6312378
2436	195.6151913
2437	195.6010421
2438	195.5809404
2439	195.5704611
2440	195.5389616
2441	195.5220051
2442	195.4832946
2443	195.4568488
2444	195.4342785
2445	195.4095499
2446	195.393472
2447	195.3808253
2448	195.3589951
2449	195.3432847
2450	195.3148002
2451	195.2957553
2452	195.26371
2453	195.2373627
2454	195.2240099
2455	195.1936534
2456	195.1403158
2457	195.1320299
2458	195.100265
2459	195.0957042
2460	195.0852644
2461	195.0616649
2462	195.032963
2463	194.9993282
2464	194.9662099
2465	194.9573103
2466	194.9446137
2467	194.9210539
2468	194.9059287
2469	194.8781919
2470	194.8652979
2471	194.851634
2472	194.8110392
2473	194.7817971
2474	194.7679641
2475	194.7602817
2476	194.7506169
2477	194.7258446
2478	194.70866
2479	194.6905765
2480	194.6741047
2481	194.6413655
2482	194.6170558
2483	194.6016156
2484	194.5685431
2485	194.5188108
2486	194.5028554
2487	194.4688845
2488	194.448481
2489	194.4287636
2490	194.4131279
2491	194.4046664
2492	194.3909184
2493	194.3707337
2494	194.3438773
2495	194.3329766
2496	194.3206929
2497	194.2965464
2498	194.2773538
2499	194.2606168
2500	194.2482951
2501	194.2343926
2502	194.1867217
2503	194.1598648
2504	194.1456252
2505	194.1062582
2506	194.0878095
2507	194.0700564
2508	194.0465151
2509	194.0321245
2510	194.0153265
2511	194.0060691
2512	193.9709217
2513	193.9573475
2514	193.9485955
2515	193.9368652
2516	193.9074474
2517	193.8850056
2518	193.870643
2519	193.8545419
2520	193.8377199
2521	193.809039
2522	193.7800106
2523	193.7634226
2524	193.7590748
2525	193.7188509
2526	193.7060027
2527	193.6753317
2528	193.6458624
2529	193.6208107
2530	193.6016457
2531	193.580503
2532	193.5634205
2533	193.517081
2534	193.4865717
2535	193.4660203
2536	193.4549823
2537	193.4405419
2538	193.4281742
2539	193.4176882
2540	193.3859447
2541	193.3525492
2542	193.342624
2543	193.3251949
2544	193.2988118
2545	193.28391
2546	193.2676825
2547	193.222601
2548	193.1979673
2549	193.1838971
2550	193.1637347
2551	193.1401031
2552	193.1230958
2553	193.1081367
2554	193.0754804
2555	193.0638312
2556	193.0555067
2557	193.041619
2558	193.0149107
2559	193.0084336
2560	192.9952625
2561	192.9695434
2562	192.9557502
2563	192.93805
2564	192.9078421
2565	192.9031205
2566	192.8794959
2567	192.8658242
2568	192.8469604
2569	192.822223
2570	192.797395
2571	192.7786011
2572	192.7546803
2573	192.7373775
2574	192.7119799
2575	192.697241
2576	192.6610929
2577	192.6530086
2578	192.6231709
2579	192.5895706
2580	192.5737477
2581	192.5525907
2582	192.5454247
2583	192.5358556
2584	192.5156603
2585	192.4804314
2586	192.4677539
2587	192.4507251
2588	192.4400692
2589	192.4241475
2590	192.3949107
2591	192.3643294
2592	192.3517954
2593	192.3217279
2594	192.299933
2595	192.2819035
2596	192.2664726
2597	192.2456682
2598	192.2373214
2599	192.2098145
2600	192.1928935
2601	192.1697336
2602	192.1549702
2603	192.1472174
2604	192.1275337
2605	192.0872547
2606	192.0768231
2607	192.0644875
2608	192.0419821
2609	192.027158
2610	192.0053955
2611	191.9753754
2612	191.9575414
2613	191.9449254
2614	191.9381048
2615	191.9171827
2616	191.9039556
2617	191.8922624
2618	191.880655
2619	191.8528699
2620	191.8394445
2621	191.8138544
2622	191.7823608
2623	191.7646075
2624	191.7586275
2625	191.7324374
2626	191.7165957
2627	191.6800241
2628	191.6599248
2629	191.6204119
2630	191.6120477
2631	191.5823791
2632	191.5578269
2633	191.5343197
2634	191.5011234
2635	191.4914079
2636	191.4548599
2637	191.4451471
2638	191.4273693
2639	191.3987694
2640	191.3811257
2641	191.3613354
2642	191.3543406
2643	191.3357088
2644	191.3241073
2645	191.3013302
2646	191.2893742
2647	191.2662499
2648	191.2421999
2649	191.2211365
2650	191.2109744
2651	191.2040299
2652	191.1960379
2653	191.1884075
2654	191.1831715
2655	191.1707452
2656	191.1557484
2657	191.1368462
2658	191.1184306
2659	191.0936573
2660	191.076575
2661	191.0677678
2662	191.041503
2663	191.0258316
2664	191.0129349
2665	190.9965068
2666	190.9777171
2667	190.9640707
2668	190.9534024
2669	190.9301424
2670	190.9173313
2671	190.8926437
2672	190.884361
2673	190.8415409
2674	190.8111529
2675	190.7963793
2676	190.7746631
2677	190.7619198
2678	190.745014
2679	190.7253873
2680	190.7093788
2681	190.6953872
2682	190.6714297
2683	190.6600785
2684	190.6272664
2685	190.6062116
2686	190.5975837
2687	190.5890878
2688	190.5685939
2689	190.5599498
2690	190.5505731
2691	190.5276672
2692	190.5151342
2693	190.4951853
2694	190.4640296
2695	190.4518618
2696	190.4412217
2697	190.4278376
2698	190.4128168
2699	190.3772176
2700	190.355294
2701	190.3267099
2702	190.2964789
2703	190.2760147
2704	190.2709472
2705	190.2630314
2706	190.2476488
2707	190.2129284
2708	190.194028
2709	190.1649315
2710	190.1591641
2711	190.1414696
2712	190.1241299
2713	190.1154447
2714	190.108511
2715	190.0923426
2716	190.0862723
2717	190.0638862
2718	190.042771
2719	190.0314175
2720	190.0217251
2721	190.011573
2722	190.005122
2723	189.9938702
2724	189.9759311
2725	189.960058
2726	189.9405906
2727	189.9283563
2728	189.9144416
2729	189.8776732
2730	189.8601107
2731	189.8420648
2732	189.8308318
2733	189.8041403
2734	189.7883635
2735	189.774083
2736	189.7474316
2737	189.7199466
2738	189.7009203
2739	189.6750267
2740	189.664822
2741	189.6483212
2742	189.6216469
2743	189.5895792
2744	189.5738504
2745	189.5367835
2746	189.5239097
2747	189.5010238
2748	189.4899697
2749	189.4610173
2750	189.4431345
2751	189.4241827
2752	189.4075295
2753	189.3948055
2754	189.3677583
2755	189.3521569
2756	189.3361118
2757	189.316936
2758	189.2922542
2759	189.2822231
2760	189.2576312
2761	189.2419922
2762	189.2331206
2763	189.2163946
2764	189.1971275
2765	189.1828601
2766	189.1652227
2767	189.1509016
2768	189.1402548
2769	189.119144
2770	189.0957356
2771	189.0854727
2772	189.05201
2773	189.0402486
2774	189.0253123
2775	188.9936991
2776	188.9839362
2777	188.9568113
2778	188.9359988
2779	188.9218559
2780	188.9086312
2781	188.8893782
2782	188.8712496
2783	188.8327159
2784	188.8235903
2785	188.786097
2786	188.7620157
2787	188.7531782
2788	188.7390499
2789	188.7191541
2790	188.7136777
2791	188.7025665
2792	188.6808852
2793	188.6743607
2794	188.6450946
2795	188.6343402
2796	188.612085
2797	188.6067166
2798	188.5696157
2799	188.5560605
2800	188.5412009
2801	188.5199376
2802	188.4805947
2803	188.4714408
2804	188.4547674
2805	188.4410823
2806	188.4339347
2807	188.4266932
2808	188.4169271
2809	188.4109165
2810	188.4054147
2811	188.3894154
2812	188.3734367
2813	188.3396443
2814	188.3224556
2815	188.3111491
2816	188.2948028
2817	188.2716471
2818	188.2626074
2819	188.2488414
2820	188.2391615
2821	188.2081341
2822	188.1941807
2823	188.190079
2824	188.1733846
2825	188.1586243
2826	188.1471149
2827	188.1279003
2828	188.1106218
2829	188.1068846
2830	188.0939698
2831	188.0688635
2832	188.0289055
2833	188.0112101
2834	187.9978252
2835	187.9805588
2836	187.9743646
2837	187.9604281
2838	187.9318418
2839	187.9175522
2840	187.9080016
2841	187.8855338
2842	187.8566304
2843	187.8302889
2844	187.8107702
2845	187.8038868
2846	187.7863835
2847	187.7522631
2848	187.7384725
2849	187.7175858
2850	187.6930855
2851	187.6828277
2852	187.6655447
2853	187.6592834
2854	187.6516922
2855	187.6291876
2856	187.6009325
2857	187.5944939
2858	187.5884032
2859	187.5660486
2860	187.5554999
2861	187.5278323
2862	187.5199232
2863	187.5047685
2864	187.4860465
2865	187.470426
2866	187.4632748
2867	187.4501485
2868	187.4418173
2869	187.4282772
2870	187.411407
2871	187.4026465
2872	187.3795686
2873	187.3407394
2874	187.3062478
2875	187.2892115
2876	187.2799497
2877	187.2571031
2878	187.2403904
2879	187.2341216
2880	187.2164484
2881	187.2050053
2882	187.1728809
2883	187.161844
2884	187.1401541
2885	187.1306061
2886	187.124863
2887	187.1048271
2888	187.0872676
2889	187.0805943
2890	187.0699645
2891	187.056179
2892	187.0521605
2893	187.0265475
2894	187.0132801
2895	187.0040163
2896	186.9785816
2897	186.9709892
2898	186.9588996
2899	186.9511681
2900	186.9330384
2901	186.9244636
2902	186.9069429
2903	186.8949213
2904	186.8597669
2905	186.841287
2906	186.8294947
2907	186.8068438
2908	186.7881058
2909	186.7668587
2910	186.7546032
2911	186.7302979
2912	186.7177533
2913	186.7023902
2914	186.6852901
2915	186.6713022
2916	186.6609792
2917	186.6524232
2918	186.640789
2919	186.6227009
2920	186.6034599
2921	186.5963785
2922	186.5874479
2923	186.5769545
2924	186.5663274
2925	186.5345693
2926	186.5230706
2927	186.5131265
2928	186.4856963
2929	186.4731343
2930	186.4603432
2931	186.4493784
2932	186.4421079
2933	186.412902
2934	186.3988198
2935	186.3899341
2936	186.3615237
2937	186.3227873
2938	186.3064792
2939	186.2815785
2940	186.2678155
2941	186.2539271
2942	186.2426979
2943	186.2326165
2944	186.2158691
2945	186.2027841
2946	186.193423
2947	186.1839351
2948	186.1670146
2949	186.150774
2950	186.1436578
2951	186.1274408
2952	186.1186525
2953	186.1092199
2954	186.0872389
2955	186.078523
2956	186.0523418
2957	186.0396328
2958	186.0136824
2959	185.9777585
2960	185.9628684
2961	185.9505014
2962	185.9373089
2963	185.9253885
2964	185.9200874
2965	185.909128
2966	185.8908255
2967	185.8619454
2968	185.8493314
2969	185.8377757
2970	185.8296766
2971	185.8204937
2972	185.7996787
2973	185.7502925
2974	185.7379567
2975	185.729853
2976	185.7191221
2977	185.7112217
2978	185.6859622
2979	185.6391764
2980	185.6201614
2981	185.5978956
2982	185.5818731
2983	185.5668134
2984	185.5515718
2985	185.5365867
2986	185.5260424
2987	185.5093376
2988	185.4782112
2989	185.4699925
2990	185.4540916
2991	185.4452217
2992	185.4366137
2993	185.4124941
2994	185.3779363
2995	185.3570885
2996	185.3396905
2997	185.3207949
2998	185.3077711
2999	185.3024957
